Cell_Index_Global	Cage_ID	Cell_Type	Median_intensity_FITC	Median_intensity_TRITC	Median_intensity_Cy5
11244	33_29	H_Ramos	491	1032	13808
11246		M_B3Z	45241	1129	3906
11247		H_Ramos	323	767	17660
11248	33_30	M_B3Z	65431	1127	4283
11249	32_30	Undetermined	318	1091	3682
11251		Undetermined	281	741	3391
11254	33_31	H_Ramos	389	905	14647
11255	33_32	M_B3Z	59509	1161	3742
11256		Undetermined	349	822	4000
11257	33_32	H_Ramos	406	881	23562
11259	33_32	M_B3Z	65433	1091	3614
11261	33_33	M_B3Z	41851	933	3193
11264		Undetermined	321	697	3150
11266		Undetermined	458	949	4875
11268		Undetermined	662	782	3446
11269	33_35	H_Ramos	387	825	20975
11270	33_35	M_B3Z	58481	953	3436
11271		H_Ramos	383	819	13362
11275	33_36	M_B3Z	38778	875	2914
11276	33_36	M_B3Z	53421	936	2913
11277	33_36	H_Ramos	341	710	14712
11285	33_37	H_Ramos	380	878	17029
11287	33_37	H_Ramos	376	899	20005
11288	33_37	Undetermined	444	1018	8421
11290		M_B3Z	55750	1254	3723
11291		Undetermined	1056	811	3696
11293	33_38	M_B3Z	3481	927	3530
11294	33_39	M_B3Z	41303	1055	3491
11295		H_Ramos	340	830	11256
11298		Undetermined	295	761	3527
11299		Undetermined	311	722	3420
11300		H_Ramos	370	1382	6522
11302	33_41	Undetermined	251	735	3140
11304	32_41	H_Ramos	307	786	11505
11306		Undetermined	262	664	3156
11307	33_42	M_B3Z	29647	953	3860
11308		Undetermined	360	863	4031
11312	33_44	M_B3Z	39749	866	3353
11315		H_Ramos	397	847	21327
11316	32_45	M_B3Z	65432	1345	3932
11317	33_45	H_Ramos	403	985	27608
11320	33_45	M_B3Z	41707	1196	4989
11322		Undetermined	321	1274	4072
11323	33_46	H_Ramos	390	939	17902
11325	32_47	M_B3Z	15201	1104	3684
11326	33_47	M_B3Z	20294	917	3826
11327	33_47	M_B3Z	18930	878	3676
11328	33_47	H_Ramos	341	776	13806
11333	32_48	H_Ramos	387	1049	15544
11334	33_48	M_B3Z	35582	1120	4452
11338	32_49	H_Ramos	431	1084	13089
11340		M_B3Z	21450	993	3850
11347	33_50	H_Ramos	386	827	17023
11348	33_50	H_Ramos	397	806	17324
11350		Undetermined	23064	1234	13117
11351		M_B3Z	65434	1078	3495
11352	33_51	M_B3Z	2984	1066	3597
11354		H_Ramos	403	766	13090
11355		M_B3Z	25416	941	3578
11356	32_52	H_Ramos	344	1011	17967
11358	33_52	H_Ramos	372	731	13384
11359	32_52	H_Ramos	309	953	10785
11364	33_53	M_B3Z	35578	961	3273
11365	32_53	H_Ramos	396	943	18353
11366	32_54	H_Ramos	363	1084	13366
11367		H_Ramos	395	743	17961
11368		Undetermined	304	1263	3154
11369		M_B3Z	53976	1395	3049
11370		M_B3Z	10627	855	10121
11373	33_55	H_Ramos	351	736	14373
11375	32_55	M_B3Z	37968	979	2645
11376	32_55	Undetermined	298	852	8570
11379		H_Ramos	492	669	11328
11381		M_B3Z	65434	1121	14336
11383	32_55	M_B3Z	5171	966	3082
11386	32_55	M_B3Z	64053	1279	2941
11387	33_55	M_B3Z	52579	1092	3362
11388	33_56	M_B3Z	38300	1130	3826
11390	33_56	M_B3Z	62255	1088	3666
11391	32_56	M_B3Z	40512	1315	3261
11393		M_B3Z	7936	1050	3943
11394	32_57	M_B3Z	10423	1056	3369
11395		H_Ramos	410	782	17396
11396	32_57	M_B3Z	35890	1362	3064
11397		H_Ramos	385	717	18973
11398		M_B3Z	37193	977	3088
11404		Undetermined	25752	1292	11528
11405	33_58	M_B3Z	65432	1182	3682
11406		Undetermined	264	764	4140
11407	33_58	H_Ramos	392	993	17846
11409		M_B3Z	55958	1401	3780
11410		H_Ramos	417	930	14570
11411	33_59	H_Ramos	390	946	14839
11413	32_59	M_B3Z	17469	1336	3643
11414	32_59	H_Ramos	362	1138	18033
11415		H_Ramos	421	1036	20874
11416		Undetermined	370	1184	5076
11417		M_B3Z	11880	1288	3491
11420	32_61	H_Ramos	346	907	17485
11421	32_61	H_Ramos	380	935	22922
11422		H_Ramos	372	790	18335
11423	32_61	M_B3Z	42923	1565	3219
11424	32_61	H_Ramos	478	966	23652
11426	33_62	M_B3Z	6362	986	3389
11427	32_62	M_B3Z	40692	1146	3114
11428	33_63	H_Ramos	447	801	16848
11432	32_63	H_Ramos	328	960	20758
11437		M_B3Z	21288	899	2888
11438	33_64	M_B3Z	44326	1255	3448
11439	32_64	M_B3Z	51406	1232	3317
11440	33_65	M_B3Z	48287	1084	3277
11441	32_65	M_B3Z	30443	1187	3176
11442	32_66	H_Ramos	327	952	18098
11443	32_66	Undetermined	267	847	2784
11444	33_66	M_B3Z	45439	847	2819
11447	32_67	M_B3Z	62699	1201	3465
11448		H_Ramos	396	776	13627
11449		Undetermined	321	736	3523
11450	33_67	Undetermined	16216	1075	10715
11451	32_67	M_B3Z	5172	1185	3649
11452	32_68	H_Ramos	348	985	11564
11453		M_B3Z	65435	1262	3696
11454		Undetermined	260	747	2974
11456	33_69	M_B3Z	48965	1158	4365
11457	32_69	M_B3Z	29333	1247	4307
11458	33_69	Undetermined	468	1239	8180
11459		M_B3Z	42169	1160	5216
11460		M_B3Z	57670	1280	5251
11461		M_B3Z	53493	1135	5011
11462	33_71	H_Ramos	375	944	19608
11463		H_Ramos	292	1054	15947
11467	33_72	M_B3Z	63892	1296	6638
11468		Undetermined	313	935	5972
11469		Undetermined	288	1411	5421
11470	33_73	H_Ramos	362	1107	25213
11471	32_73	M_B3Z	61940	1428	6183
11472		Undetermined	296	1057	6002
11473	33_74	M_B3Z	23700	1067	5518
11474	33_74	H_Ramos	360	940	13185
11475	32_74	M_B3Z	49788	1192	5031
11479	32_75	M_B3Z	39379	1338	5626
11480	33_75	M_B3Z	51375	1222	5696
11481	33_75	H_Ramos	462	1096	31007
11482	33_75	M_B3Z	9100	1174	6117
11483	33_75	H_Ramos	441	1171	28024
11485	33_77	M_B3Z	42587	1346	4677
11487		Undetermined	298	1004	4795
11489	32_77	H_Ramos	367	1090	25679
11490	32_78	H_Ramos	355	1148	22007
11491	32_78	M_B3Z	65432	1399	5755
11492	33_78	M_B3Z	52205	1238	5905
11493	32_79	H_Ramos	341	1147	20926
11494		H_Ramos	391	982	16068
11495		M_B3Z	3755	882	4722
11496		M_B3Z	65435	1587	4996
11498	32_80	M_B3Z	4430	1011	5010
11499	32_80	H_Ramos	390	1023	20635
11500		Undetermined	333	872	4865
11501	33_80	M_B3Z	42672	1109	5202
11502		M_B3Z	32866	1076	5203
11503	32_81	M_B3Z	26105	1091	5038
11504	32_81	H_Ramos	435	962	23809
11505	33_81	M_B3Z	56038	1255	4705
11506		Undetermined	4128	6288	5624
11507	32_81	Undetermined	1110	987	12849
11508	32_82	H_Ramos	366	1062	21727
11509		M_B3Z	50943	1001	4112
11510	32_83	H_Ramos	353	1189	22978
11511		Undetermined	359	1113	4680
11512	33_83	H_Ramos	388	1127	16029
11513		H_Ramos	400	1032	19179
11514	33_84	H_Ramos	371	1115	17159
11515		Undetermined	331	1084	4512
11516	33_85	H_Ramos	317	979	16617
11517		Undetermined	271	1146	4003
11519	32_86	H_Ramos	374	1453	18950
11520	33_86	M_B3Z	49603	1472	5950
11521	33_86	H_Ramos	401	1340	24533
11522	32_86	H_Ramos	394	1419	19607
11523	32_86	H_Ramos	367	1379	25646
11524		H_Ramos	336	1346	23883
11525	32_87	H_Ramos	335	1363	31411
11527		H_Ramos	310	864	9069
11528		H_Ramos	323	965	11167
11529	32_88	M_B3Z	55240	1607	5070
11530	32_89	H_Ramos	360	1052	19527
11531	32_89	M_B3Z	3263	1086	5159
11532	33_89	H_Ramos	395	944	20250
11533	32_89	H_Ramos	412	1060	17896
11534	32_90	M_B3Z	54403	1303	4639
11535		Undetermined	314	760	11705
11536	33_90	M_B3Z	39780	1064	4387
11537	32_90	M_B3Z	43810	1252	4468
11539	32_91	M_B3Z	3637	986	4582
11540	33_91	M_B3Z	41800	1109	4600
11541	32_92	H_Ramos	397	914	15091
11542	33_92	M_B3Z	65432	1087	4440
11543	33_92	M_B3Z	64198	1263	4633
11544		Undetermined	336	1066	4030
11545	32_92	M_B3Z	1203	940	4536
11546	33_92	H_Ramos	416	832	18085
11547		Undetermined	310	927	4164
11548	33_93	M_B3Z	65434	1498	4143
11549	33_93	M_B3Z	56491	1022	3951
11554	32_93	M_B3Z	51491	1093	3863
11555		M_B3Z	58498	1134	4021
11556		Undetermined	363	1046	4546
11557	32_94	H_Ramos	371	895	14547
11558	32_95	H_Ramos	401	942	22426
11560		H_Ramos	363	939	10580
11561	33_97	M_B3Z	18301	1075	3283
11562	32_97	H_Ramos	389	805	20968
11563	32_97	H_Ramos	396	796	25032
11564	33_98	H_Ramos	371	682	12055
11566		Undetermined	300	580	2741
11567		H_Ramos	364	624	11265
11568	32_99	M_B3Z	62263	1131	3441
11569	33_100	M_B3Z	4511	743	3202
11570	32_100	M_B3Z	48486	1059	3539
11572		Undetermined	336	627	2940
11573	32_101	M_B3Z	64606	948	3212
11574	33_102	M_B3Z	48841	1153	3089
11575		Undetermined	355	697	3538
11576	33_103	M_B3Z	65434	1143	3363
11577	32_103	M_B3Z	29858	1062	3684
11578	33_103	Undetermined	244	458	2455
11579	32_104	H_Ramos	329	763	16345
11580	32_104	M_B3Z	23520	825	2975
11581	32_104	M_B3Z	5095	734	2855
11583	32_104	H_Ramos	305	627	13484
11587		H_Ramos	379	764	14182
11589		Undetermined	319	735	2501
11590	32_106	H_Ramos	396	688	22908
11591	33_106	M_B3Z	61105	946	2416
11592		Undetermined	346	577	2445
11596		M_B3Z	64366	986	2030
11598	32_107	Undetermined	318	590	2189
11599		H_Ramos	317	542	22037
11600	33_107	H_Ramos	1211	592	12895
11601	33_107	M_B3Z	5727	679	2211
11603	33_107	M_B3Z	61860	938	2204
11604	32_107	M_B3Z	51038	931	2413
11605	32_108	Undetermined	435	709	4613
11606	33_108	M_B3Z	3467	964	2703
11607	32_109	M_B3Z	50595	884	2403
11608	32_109	M_B3Z	60269	948	2388
11609	32_109	H_Ramos	411	716	26608
11610	32_109	H_Ramos	405	738	19037
11612		Undetermined	576	989	2796
11615	32_110	M_B3Z	29267	1096	3438
11616	33_110	H_Ramos	463	886	19251
11617	33_111	Undetermined	65433	3299	5707
11618	32_111	M_B3Z	32952	3556	5900
11619		Undetermined	884	4105	20397
11620	33_112	Undetermined	1111	5270	23981
11621		Undetermined	1395	5411	29923
11623		Undetermined	65435	65438	65438
11624		Undetermined	65435	65438	65438
11626		Undetermined	65434	65438	65438
11627		Undetermined	65435	65438	65438
11629		Undetermined	35932	65437	65438
11630		Undetermined	65433	65437	65437
11631		Undetermined	65435	65437	65437
11632		M_B3Z	45573	1175	2480
11633	35_1	H_Ramos	473	1016	25861
11634	35_1	Undetermined	476	1141	6973
11638		M_B3Z	65434	1231	3418
11641	35_2	M_B3Z	60069	1284	3401
11643	35_3	M_B3Z	50683	1103	3370
11645	35_3	M_B3Z	29924	1071	3264
11647	34_3	M_B3Z	11028	1069	3248
11653		Undetermined	385	865	4024
11657	34_5	Undetermined	358	1262	3440
11659	35_6	M_B3Z	60339	1150	4068
11667		M_B3Z	61440	1114	3754
11668		M_B3Z	38272	1256	3774
11669	35_7	M_B3Z	65432	1129	3796
11670	35_7	M_B3Z	61417	1143	3876
11671	35_7	M_B3Z	1783	1148	3937
11672	35_8	M_B3Z	5997	941	3484
11675	35_10	H_Ramos	403	928	22980
11676	35_10	M_B3Z	55480	1100	3889
11678	35_10	M_B3Z	61881	1065	3912
11679		Undetermined	274	685	3034
11680	35_11	H_Ramos	379	921	15568
11681	35_11	M_B3Z	31001	978	3647
11682	35_11	Undetermined	4812	1027	16371
11683		M_B3Z	33188	820	3229
11685	35_12	H_Ramos	408	879	22164
11686	35_12	M_B3Z	65435	1202	4065
11687	35_12	H_Ramos	515	869	15811
11688	35_12	H_Ramos	434	939	20385
11689	34_12	Undetermined	304	938	3588
11690	35_12	M_B3Z	65434	1219	4276
11693		Undetermined	347	826	3840
11694	35_14	M_B3Z	24840	911	3641
11696	35_14	H_Ramos	320	747	11441
11699		H_Ramos	343	828	14998
11700	34_15	M_B3Z	64948	1164	3580
11701	34_15	M_B3Z	35608	1121	3649
11702	35_15	H_Ramos	398	936	19418
11705	34_16	M_B3Z	16096	1108	3519
11706	35_16	M_B3Z	12765	1002	3724
11708		H_Ramos	386	876	25039
11709	35_16	H_Ramos	371	902	13798
11713	34_17	H_Ramos	378	860	22162
11714		Undetermined	332	790	3241
11715	35_18	H_Ramos	365	824	21621
11716		H_Ramos	368	805	18686
11717		Undetermined	280	687	2789
11718	35_19	H_Ramos	438	809	24224
11720	35_19	M_B3Z	38572	928	3057
11722	34_20	M_B3Z	52491	1316	3125
11724		Undetermined	331	906	3173
11725	34_21	M_B3Z	65431	1455	3266
11726		Undetermined	324	1224	3116
11727	35_21	M_B3Z	4143	974	3686
11728	35_21	H_Ramos	392	896	19971
11729	35_22	M_B3Z	17641	877	3272
11731	34_22	H_Ramos	323	966	14778
11737	34_23	H_Ramos	360	922	22437
11738	34_23	M_B3Z	16393	1095	3807
11739	34_23	H_Ramos	395	992	20063
11740	35_23	M_B3Z	37125	1121	3994
11741	35_23	H_Ramos	415	938	22408
11743	34_24	M_B3Z	37299	984	3963
11744	34_24	M_B3Z	48305	1231	3821
11746		Undetermined	229	599	2600
11747		M_B3Z	4208	807	3488
11750		Undetermined	509	1290	6271
11751	35_25	Undetermined	400	1051	6679
11758		M_B3Z	35304	1046	3979
11759	35_26	Undetermined	332	879	4068
11760	34_26	H_Ramos	369	1056	21263
11761		M_B3Z	50219	1058	4125
11762		Undetermined	293	886	3843
11764	34_27	H_Ramos	346	1080	20339
11765	35_28	M_B3Z	48767	920	3444
11766	35_28	M_B3Z	44514	965	3488
11769		H_Ramos	321	1123	26060
11770	35_29	M_B3Z	3889	1630	5049
11771	34_29	H_Ramos	379	1086	24462
11772	34_29	M_B3Z	60987	1404	4729
11773	34_29	M_B3Z	58274	1482	4743
11774	34_30	M_B3Z	44789	1515	4531
11775	34_30	H_Ramos	376	1219	21733
11777	34_30	H_Ramos	359	1069	15877
11778		Undetermined	305	821	4352
11779	35_31	M_B3Z	58183	1283	4968
11780	34_31	M_B3Z	17176	1353	4683
11781	35_32	M_B3Z	58673	1198	5286
11782	34_32	H_Ramos	359	1097	14725
11783	34_32	Undetermined	315	842	3982
11784	34_33	M_B3Z	53724	1314	4473
11785	34_33	M_B3Z	61557	1260	4109
11786	34_33	M_B3Z	60300	1227	4273
11787	34_33	H_Ramos	365	999	13205
11788	34_33	M_B3Z	65431	1276	4034
11794	35_34	H_Ramos	398	910	11841
11795	35_34	H_Ramos	393	940	23141
11796	34_34	H_Ramos	393	989	24098
11798	34_35	H_Ramos	339	1030	12299
11799	35_35	H_Ramos	406	979	15536
11800	35_35	Undetermined	350	843	4230
11801	34_35	H_Ramos	358	901	16441
11802		M_B3Z	29125	1076	3728
11803		Undetermined	267	697	3664
11804	35_36	M_B3Z	18002	808	3350
11805	35_36	M_B3Z	45742	971	3198
11806	35_36	M_B3Z	37184	880	3039
11812	34_37	H_Ramos	334	846	10688
11813	34_37	H_Ramos	417	953	10467
11814		Undetermined	291	1212	3301
11815		M_B3Z	14752	1490	3526
11816		Undetermined	329	1171	7428
11817	35_38	H_Ramos	340	726	9883
11818	35_38	Undetermined	321	676	3263
11819	35_39	M_B3Z	10203	966	2734
11821	35_39	Undetermined	272	600	6763
11823	34_39	Undetermined	1617	897	2978
11825	34_39	Undetermined	322	758	7339
11826		M_B3Z	10375	1212	3196
11827	34_40	M_B3Z	11645	1479	3406
11828	34_40	Undetermined	311	828	6700
11829	35_40	Undetermined	11296	1542	3417
11830		M_B3Z	14112	1329	3305
11831	34_41	Undetermined	2452	1141	3051
11832		Undetermined	320	660	8001
11833	34_41	Undetermined	4707	1065	2790
11837	34_42	Undetermined	20600	1665	3269
11839	34_43	H_Ramos	341	892	12059
11840	35_43	M_B3Z	25042	1607	3754
11841	34_43	H_Ramos	336	904	13265
11842	34_43	M_B3Z	4280	1300	7111
11843		H_Ramos	325	674	16300
11844	35_44	H_Ramos	351	752	12825
11845	35_44	Undetermined	362	783	5198
11846	35_44	H_Ramos	422	794	20854
11847	35_44	M_B3Z	44010	887	3330
11848	35_44	M_B3Z	65433	999	3298
11849	34_44	M_B3Z	65434	1174	3255
11857		Undetermined	291	1124	3933
11858	34_45	M_B3Z	37581	1137	4843
11859	34_45	M_B3Z	65434	1314	4659
11860	34_45	H_Ramos	499	1108	25612
11862		M_B3Z	2340	1169	4295
11863		Undetermined	298	1148	3948
11864	34_46	M_B3Z	63458	1442	4980
11865	35_46	M_B3Z	41055	1184	5051
11866	34_46	M_B3Z	39587	1260	4965
11867	34_46	H_Ramos	376	1062	18867
11868	35_46	M_B3Z	65434	1259	4787
11869	34_46	Undetermined	308	1066	4456
11870	35_46	M_B3Z	36893	1053	4860
11871	34_47	H_Ramos	344	917	20724
11872	35_47	M_B3Z	3319	1050	4289
11876	35_47	H_Ramos	397	964	22672
11877	34_47	H_Ramos	435	1112	27873
11878		Undetermined	334	858	4577
11879		H_Ramos	387	812	17168
11880	35_48	M_B3Z	5905	1001	5010
11881		H_Ramos	354	1272	14492
11882	34_48	M_B3Z	44092	1116	4798
11883	35_49	M_B3Z	30459	1091	4728
11884	34_49	M_B3Z	53184	1399	4483
11885	34_49	H_Ramos	351	1025	13457
11886		Undetermined	385	1254	6598
11888		M_B3Z	9539	918	3327
11889	34_50	M_B3Z	47994	1108	3390
11890	34_51	H_Ramos	398	838	22307
11891	34_51	H_Ramos	437	824	26136
11892	35_51	H_Ramos	386	742	10009
11893	34_51	M_B3Z	44869	1005	3162
11894		H_Ramos	373	671	14135
11895	34_52	Undetermined	350	846	9074
11896	35_52	Undetermined	3372	945	14503
11897	35_52	M_B3Z	37282	943	2760
11898	34_52	M_B3Z	65431	1072	2547
11899		M_B3Z	3911	792	2214
11903	34_53	M_B3Z	43079	1088	2998
11904		H_Ramos	401	813	21885
11905	34_53	H_Ramos	449	856	17422
11906	34_53	M_B3Z	45568	1312	3058
11907	35_53	M_B3Z	20670	859	3067
11908		M_B3Z	39651	1010	3076
11909		Undetermined	337	1015	2800
11910	35_54	M_B3Z	65434	1042	3094
11911	35_54	H_Ramos	424	774	21291
11912	35_55	H_Ramos	407	660	28623
11913		M_B3Z	35497	771	2482
11914	35_55	M_B3Z	56232	987	2722
11915	34_55	Undetermined	1586	812	2686
11916	34_55	H_Ramos	346	792	15132
11917	34_55	M_B3Z	4563	696	2471
11925		M_B3Z	65432	1177	3162
11927		Undetermined	485	1129	5006
11928		H_Ramos	381	959	17817
11930		H_Ramos	386	958	9840
11931	34_56	M_B3Z	9182	1093	3708
11932	35_56	M_B3Z	65432	1059	3435
11933		M_B3Z	23788	1101	3291
11934		Undetermined	343	1171	3286
11935		M_B3Z	21624	944	3751
11936	35_57	M_B3Z	5301	962	3638
11937		M_B3Z	40835	928	3277
11939	34_58	H_Ramos	336	802	10824
11940	35_58	H_Ramos	378	764	12786
11942	34_58	M_B3Z	13007	1102	3608
11943		M_B3Z	25606	1136	3340
11944	34_58	Undetermined	442	1031	5220
11945		Undetermined	353	789	3720
11946	35_59	M_B3Z	25568	983	3539
11947	34_59	M_B3Z	60265	1314	3667
11948	34_59	H_Ramos	384	828	14660
11949		M_B3Z	49946	1036	3553
11950		Undetermined	272	563	2748
11951	35_60	M_B3Z	65431	1100	3279
11952	34_60	H_Ramos	372	795	18235
11953	35_60	M_B3Z	27089	795	3098
11954	34_60	H_Ramos	345	726	16499
11956	35_61	M_B3Z	49933	1106	3097
11957	34_61	M_B3Z	42848	1017	3087
11958	35_61	H_Ramos	410	833	9965
11959	34_61	M_B3Z	40141	962	3168
11960		Undetermined	292	915	2597
11961	34_62	M_B3Z	54514	1075	3189
11962	35_62	H_Ramos	371	693	20071
11963		H_Ramos	382	845	15074
11964	34_63	H_Ramos	383	971	11986
11965		Undetermined	397	1163	3346
11966	34_63	M_B3Z	46300	1002	2932
11967		M_B3Z	31448	974	2830
11968	35_63	Undetermined	376	673	8239
11970	35_63	Undetermined	334	620	7915
11974	34_63	M_B3Z	65428	958	2905
11976		M_B3Z	27156	940	3073
11977	34_64	M_B3Z	47339	1109	3255
11978	35_64	H_Ramos	400	811	33453
11980	34_65	H_Ramos	400	814	28351
11981	34_65	M_B3Z	55344	1122	3330
11982	35_65	M_B3Z	36457	974	3302
11983	34_65	H_Ramos	349	869	23042
11984		H_Ramos	363	634	24697
11985		Undetermined	374	827	4829
11986	34_66	H_Ramos	345	793	16304
11987	34_66	H_Ramos	339	737	16991
11989	35_66	M_B3Z	51437	912	2734
11990	34_66	H_Ramos	319	775	19346
11991	34_66	M_B3Z	1859	753	2767
11994	35_66	Undetermined	360	711	8081
11997		M_B3Z	48736	1347	3127
12000		H_Ramos	382	851	23644
12001	35_67	M_B3Z	65431	1322	3741
12002	34_67	H_Ramos	379	899	15088
12003		M_B3Z	43860	1159	3521
12004	34_67	Undetermined	848	1803	4471
12005	34_68	H_Ramos	389	916	20180
12006		M_B3Z	65433	1062	3698
12007	34_68	H_Ramos	327	912	16766
12008	35_70	M_B3Z	30844	1293	5409
12009	34_70	H_Ramos	401	1123	10736
12010		M_B3Z	25475	1178	5451
12011	35_71	M_B3Z	50586	1133	5283
12013	35_72	H_Ramos	368	952	20166
12014	35_72	M_B3Z	48401	1327	6417
12015	35_72	Undetermined	358	1019	6260
12016		Undetermined	358	1075	6557
12017		Undetermined	256	802	4885
12018		M_B3Z	58344	1348	5645
12019	35_74	M_B3Z	47794	1046	4958
12020	34_74	H_Ramos	322	941	14105
12023	34_75	M_B3Z	55718	1386	5626
12024	35_75	Undetermined	54119	1214	12065
12025	35_75	M_B3Z	6494	1098	5435
12026		Undetermined	417	953	5594
12027	35_76	M_B3Z	49003	1113	5007
12028	34_76	M_B3Z	65433	1406	5379
12029	34_77	Undetermined	3926	1003	14258
12032		Undetermined	414	1120	6266
12034	34_77	H_Ramos	426	980	15811
12035		M_B3Z	53903	1412	5629
12036		Undetermined	1033	2010	5959
12037	35_78	H_Ramos	385	918	18595
12038	34_78	M_B3Z	65122	1378	5438
12039	34_78	H_Ramos	449	1063	21909
12040		Undetermined	377	1234	6484
12041	35_79	Undetermined	324	778	4214
12042		Undetermined	331	753	4239
12044	34_80	H_Ramos	311	847	9891
12045	35_80	H_Ramos	343	759	23930
12047		Undetermined	396	790	3656
12048	35_81	M_B3Z	40766	1038	3559
12049	34_81	H_Ramos	402	854	24230
12050		Undetermined	343	761	3718
12051	35_82	Undetermined	581	652	6397
12052	35_82	H_Ramos	335	664	11828
12054		H_Ramos	316	635	20875
12055	35_83	M_B3Z	47094	928	2958
12056	35_83	M_B3Z	54523	864	3116
12057		Undetermined	324	753	3419
12058		Undetermined	276	639	2733
12059	34_83	H_Ramos	384	792	23333
12060		M_B3Z	52535	1024	3367
12061		Undetermined	362	737	9066
12062	34_84	M_B3Z	42664	1142	3758
12063		Undetermined	265	803	3230
12064	34_85	H_Ramos	318	781	17521
12067	34_86	H_Ramos	543	1378	13559
12068	35_86	H_Ramos	388	956	28732
12069	35_86	M_B3Z	49076	1161	5079
12070	34_86	M_B3Z	33040	1293	5887
12071		H_Ramos	333	920	8321
12072		M_B3Z	63329	1189	5164
12073		H_Ramos	452	773	16525
12074	35_87	M_B3Z	29928	991	5004
12075	34_87	M_B3Z	56887	1381	5532
12076	35_88	Undetermined	230	625	3903
12080	34_88	M_B3Z	4360	1029	5622
12081	34_88	H_Ramos	385	1082	14713
12082	35_88	M_B3Z	52657	965	4967
12083	35_88	Undetermined	341	737	4814
12084		H_Ramos	381	968	12510
12085	34_89	M_B3Z	65432	1391	5845
12086	35_89	H_Ramos	395	912	23744
12087	34_90	M_B3Z	58916	1266	5079
12088		Undetermined	322	951	4017
12089	35_91	M_B3Z	43383	1067	3757
12090	34_91	M_B3Z	64287	1256	4105
12091	34_91	M_B3Z	65433	1101	4195
12092	34_92	M_B3Z	1244	905	4245
12093	35_92	M_B3Z	61752	1037	3762
12094	34_92	M_B3Z	39785	1179	4187
12095		H_Ramos	334	706	18340
12096		Undetermined	364	801	3976
12097		H_Ramos	252	634	16492
12098		Undetermined	356	808	3978
12099	35_94	M_B3Z	4618	793	3452
12100		Undetermined	322	697	3524
12101		H_Ramos	413	842	21915
12102	34_95	H_Ramos	389	806	14031
12103		M_B3Z	7078	1263	3749
12104	35_96	M_B3Z	51468	865	2892
12105		Undetermined	276	963	3442
12106	35_96	M_B3Z	22610	843	2566
12110	35_97	M_B3Z	7781	785	3631
12111	35_97	H_Ramos	381	727	12379
12112	35_97	H_Ramos	369	732	21547
12113	34_97	H_Ramos	426	876	32295
12114		M_B3Z	65432	1087	4161
12115	34_98	M_B3Z	38870	964	3724
12116		Undetermined	343	645	3319
12117	34_99	H_Ramos	337	730	18594
12118	34_99	M_B3Z	40101	972	3246
12120	34_99	Undetermined	500	1067	3150
12124		Undetermined	276	764	2574
12126	35_99	M_B3Z	20819	732	2804
12127	34_99	M_B3Z	50808	956	3177
12128		H_Ramos	414	684	8951
12129	34_100	H_Ramos	385	747	11404
12130	34_100	H_Ramos	423	878	18568
12131		M_B3Z	30178	823	3036
12132	35_100	H_Ramos	381	650	19868
12133	34_100	H_Ramos	415	793	24970
12134	34_101	H_Ramos	410	722	24244
12135	34_101	H_Ramos	408	707	13133
12136		H_Ramos	338	646	14236
12137		Undetermined	354	833	3062
12141		Undetermined	314	550	2446
12143	34_103	H_Ramos	397	683	12625
12144	35_104	M_B3Z	1690	540	1874
12145		H_Ramos	323	606	17429
12146	35_104	M_B3Z	28795	579	1553
12150	35_105	M_B3Z	62100	842	2364
12152		Undetermined	356	624	2578
12153		Undetermined	397	631	2343
12154		Undetermined	424	690	2749
12155	35_106	M_B3Z	34369	989	2310
12156		M_B3Z	3774	1468	2988
12157		M_B3Z	40583	1190	2584
12158	35_106	Undetermined	298	636	2128
12159	35_106	Undetermined	304	610	2144
12160	35_106	M_B3Z	48718	858	2236
12161		M_B3Z	39621	793	2221
12165	34_107	H_Ramos	416	727	9850
12166	35_108	H_Ramos	1255	683	16511
12167	34_109	M_B3Z	39952	815	2326
12168	35_109	H_Ramos	353	706	18988
12170		H_Ramos	528	1045	20137
12171		Undetermined	482	1232	3033
12172		Undetermined	507	1011	3098
12173		Undetermined	528	1646	3352
12174		Undetermined	40937	5438	7761
12176	35_112	M_B3Z	6605	5645	7994
12177	35_112	Undetermined	2126	4853	6948
12180		Undetermined	65435	65438	65438
12182		Undetermined	65435	65438	65438
12183		Undetermined	65435	65438	65438
12184		Undetermined	65435	65438	65438
12185		Undetermined	65435	65438	65438
12186		M_B3Z	17149	893	2384
12189		H_Ramos	424	1215	12317
12190	37_2	M_B3Z	65432	1120	3049
12191	36_2	M_B3Z	65157	1358	2790
12192		Undetermined	390	775	3004
12194	36_3	M_B3Z	41825	1123	2598
12198		H_Ramos	395	704	20529
12199		Undetermined	333	668	2864
12200	36_4	M_B3Z	59005	1232	3018
12201	36_4	Undetermined	392	866	3932
12202		H_Ramos	436	825	17153
12203	36_4	M_B3Z	34633	999	3330
12204	37_5	H_Ramos	457	838	15718
