	UMAP1_sc	UMAP2_sc	Clusters_sc	Cell_type_img	UMAP1_CP_sc	UMAP2_CP_sc	Clusters_CP_sc	UMAP1_bimodal_sc	UMAP2_bimodal_sc	Clusters_bimodal_sc
41_56	9.140203	0.57907623	2	Mouse	9.993314	8.441824	0	-2.494179	3.7567155	1
41_62	9.232142	2.243016	2	Mouse	10.652949	6.5709906	0	0.29566103	6.14224	1
41_70	10.029901	1.3799145	2	Mouse	9.661283	5.697339	0	-2.636155	0.015631702	4
41_72	-1.8783795	5.3867364	1	Human	6.8004303	9.01708	0	1.5978148	-0.15559328	2
41_78	-0.58582056	1.689143	1	Human	11.3895035	6.1270747	0	5.4246125	-1.5427767	0
41_79	6.7510176	1.5805758	2	Mouse	11.246938	7.565649	0	6.7957187	-1.0389091	0
41_83	0.22463997	7.568344	1	Human	8.694766	8.498123	0	4.58304	2.2901983	6
41_84	3.7133698	2.3185797	0	Human	9.738087	5.197636	0	2.0519323	1.291979	5
41_85	-2.6385634	2.0164685	1	Human	9.860193	4.9932456	0	-2.149087	1.868793	4
41_88	2.469165	7.731108	1	Human	7.94733	9.959903	0	2.9272606	3.2443688	6
41_91	-3.1646116	5.655594	1	Human	16.594526	7.0182962	0	3.939108	1.1269951	5
41_97	1.7908607	3.6092808	1	Human	8.521354	9.33235	0	0.8710657	-0.9832911	2
41_100	12.062236	4.7905617	2	Mouse	8.133304	9.497503	0	0.9889201	6.0779023	1
41_103	3.9552045	9.236242	1	Human	10.580575	6.560797	0	-2.5673318	-0.23062517	4
41_104	0.8462791	10.137577	1	Human	9.330029	4.249236	0	5.658012	3.395724	6
41_106	9.554438	5.071024	2	Mouse	13.10215	6.784462	0	1.4260192	4.763332	7
42_1	3.267711	2.824663	0	Human	6.98278	7.8629584	0	4.1815863	2.621852	6
42_3	0.24627905	0.870397	0	Human	9.227509	6.3187666	0	0.4974854	0.9892137	4
42_9	0.3096632	1.8798199	1	Human	9.22157	8.101291	0	3.9407587	1.590345	5
42_13	3.9861305	2.4559572	0	Undetermined_cells	10.008257	4.349653	0	1.989112	3.3744376	7
42_14	9.528577	2.012368	2	Mouse	9.943171	4.2451773	0	4.126559	7.5950994	3
42_17	8.444848	6.7811904	2	Undetermined_cells	1.8415326	3.7372804	3	-0.59896183	4.992173	1
42_19	3.7982247	7.4888787	1	Human	7.319076	3.8501022	0	5.1602874	-0.9045582	0
42_34	11.494174	5.5005693	2	Mouse	12.031406	6.832635	0	4.2007303	7.9819465	3
42_35	-3.8134663	1.7383304	1	Human	9.060684	0.4977686	3	-0.04060427	2.016453	4
42_39	-0.3442267	8.914185	1	Undetermined_cells	3.3350756	4.8272424	3	-0.06642083	0.94245034	4
42_44	12.10325	7.8566265	2	Mouse	11.069693	10.738066	0	6.554312	5.8019223	3
42_56	-0.90201366	2.973983	1	Mouse	8.433323	-0.3542727	3	2.2844887	2.03399	5
42_59	11.8872175	5.1298327	2	Mouse	12.490487	7.5608463	0	-0.93064773	5.624201	1
42_63	-4.436072	4.1841893	1	Human						
42_70	-0.025504109	5.9559603	1	Human	10.122959	8.533825	0	3.226585	-3.498652	2
42_72	8.764039	4.0926957	2	Mouse	11.682398	8.05264	0	-0.38308734	4.6093154	1
42_74	-0.37848032	-0.67404664	0	Human	11.152598	6.4866567	0	21.961838	-0.25348598	8
42_79	-4.422326	3.3993628	1	Human	7.78952	-0.37773576	3	4.078378	-0.509617	0
42_80	3.6681123	-0.8521398	0	Human	12.146145	4.29496	0	5.564898	-2.1005614	0
42_81	3.3910668	7.9327226	1	Mouse	10.781194	3.398855	0	2.5292351	1.2653657	5
42_82	9.16505	7.5546374	2	Mouse	9.720324	0.22249742	3	1.547421	6.537014	1
42_91	7.7364674	2.8877351	2	Mouse	0.75914395	4.0825963	1	-1.6119627	7.1850343	1
42_95	-1.5514652	4.251818	1	Human	7.8053164	6.591547	0	4.1820707	-0.37743056	0
42_107	4.394938	7.381513	1	Human	12.970644	8.350187	0	2.1286924	0.62636554	5
42_109	-0.09035881	9.998001	1	Undetermined_cells	6.1362414	12.655796	0	6.268427	6.5174837	3
43_11	12.394059	6.4114866	2	Mouse	7.457397	11.089356	0	-3.1251452	6.486668	1
43_25	9.353537	2.9837115	2	Mouse	10.915181	7.191803	0	-0.54151857	5.2579265	7
43_28	3.1234515	6.416357	1	Human	11.654216	6.3558493	0	-1.6833513	0.13207057	4
43_35	-1.4289621	5.684413	1	Human	14.306291	8.536357	0	0.9524663	-0.4965206	2
43_40	0.22947125	0.9403513	0	Human	11.993449	3.266677	0	1.8110445	-3.1505928	2
43_41	-3.4727993	1.159085	1	Human	10.649127	3.5364969	0	4.252235	-1.6475513	0
43_60	-2.2636125	1.237187	1	Human	12.480401	5.1614337	0	4.442174	7.628574	3
43_61	3.9496143	7.3131638	1	Human	12.127219	8.905295	0	2.1640751	-2.4384425	2
43_62	12.90951	6.4972835	2	Mouse	12.669775	5.740576	0	-0.88559586	4.792952	1
43_66	-1.555792	7.30623	1	Human	-0.17286678	5.279015	1	2.1371152	-2.953606	2
43_70	10.8158655	5.7319956	2	Mouse	11.29945	6.009008	0	6.051464	6.176393	3
43_72	2.1134505	5.571564	1	Human	16.682209	6.8069925	0	-2.3230906	-0.26647455	4
43_76	4.380872	0.8306447	0	Mouse	7.822419	9.078157	0	3.8082662	6.7443643	7
43_79	9.77178	1.0600213	2	Mouse	8.86911	12.70395	0	-0.0027773832	6.832762	1
43_85	6.3706303	6.2474337	1	Undetermined_cells	10.768609	5.472776	0	5.4244766	1.493251	0
43_86	-1.888521	4.1242833	1	Human	8.586437	12.733468	0	0.47844565	-0.047597863	2
43_91	13.261594	7.0430484	2	Mouse	9.836038	10.476412	0	-0.12914208	4.8919754	1
43_93	11.112351	7.1615167	2	Mouse	13.185636	3.1635158	0	-1.3485588	3.5950902	4
43_97	6.960378	5.924329	1	Mouse	12.404184	10.275964	0	4.647364	1.0219609	1
43_99	-2.421261	0.78808326	1	Undetermined_cells	10.525485	9.326607	0	3.5503218	-2.7466888	2
43_105	4.306578	8.066783	1	Human	14.277707	7.4235554	0	-1.679553	-0.007273275	4
43_106	3.8035717	0.16455631	0	Human	10.302503	9.310638	0	1.6985049	1.554302	5
43_107	8.636305	1.7876359	2	Mouse	12.450478	2.3630984	0	0.098017186	5.7538457	1
44_1	-0.89226365	4.756839	1	Human	13.736276	9.039294	0	1.8328115	-2.3334527	2
44_8	11.048128	0.948477	2	Mouse	7.5231714	6.093821	0	-1.4561778	3.1682456	4
44_10	0.45282277	2.8963058	1	Human	10.574719	8.390808	0	0.45598596	-0.039346755	4
44_23	0.17745683	8.745996	1	Human	9.94014	11.433851	0	2.7158513	3.7309525	5
44_30	12.459928	3.1318696	2	Mouse	11.631958	4.571619	0	4.5469527	8.216681	3
44_34	-2.318402	7.4876795	1	Human	9.500441	5.32476	0	4.352388	3.6733255	6
44_40	4.1100464	5.7402096	1	Mouse	10.706977	7.8966475	0	-0.31330666	2.122057	4
44_41	3.079478	3.1132932	0	Human	12.252784	5.260068	0	2.091885	0.13281676	5
44_48	10.501904	4.794783	2	Mouse	11.965586	8.190058	0	-2.767284	5.3647957	1
44_52	0.07793814	5.084326	1	Human	11.382808	6.9050794	0	3.4937735	5.791043	7
44_53	8.669165	4.568521	2	Mouse	9.778827	12.151098	0	1.9160149	6.9042506	7
44_55	2.66844	6.8495283	1	Human	12.947292	9.1157675	0	2.4311707	-0.29604945	2
44_56	10.458287	4.3672137	2	Mouse	11.458901	10.715775	0	-0.9426831	4.461302	1
44_61	1.6202028	8.219128	1	Human	8.333679	7.3227882	0	1.8212147	0.24838908	2
44_62	8.296747	4.706513	2	Mouse	12.707899	7.6333294	0	20.974916	-0.68970555	8
44_64	3.5346813	6.670327	1	Undetermined_cells	15.010135	6.8665233	0	3.7106838	3.69089	6
44_69	2.0243504	2.249419	0	Human	12.640329	10.262526	0	1.8042041	1.7636533	5
44_93	11.163734	3.2295852	2	Mouse	9.450639	7.050279	0	-4.1987453	5.8850017	1
44_96	0.9018978	2.7884293	1	Human	10.612729	9.158084	0	2.974145	5.4417415	7
45_5	11.240574	6.1326647	2	Mouse	10.056072	3.6335106	0	-1.5661128	2.5427825	4
45_7	5.8348637	7.2515583	1	Human	10.766368	2.7341976	0	1.6192569	1.9884189	5
45_10	11.250545	3.526381	2	Mouse	12.150648	2.6648192	0	5.5773206	6.6365695	3
45_13	11.318165	5.5203776	2	Mouse	8.997528	1.9907591	0	20.271517	-0.65960324	8
45_21	12.0665865	6.6352267	2	Undetermined_cells	11.444359	4.062843	0	-0.33706823	7.1822124	1
45_23	-3.8704684	7.4047437	1	Human	12.12207	9.515678	0	6.3957915	-1.3333926	0
45_24	-1.0848782	4.1213794	1	Human	13.435801	13.295591	2	5.5454574	2.8865147	6
45_27	-1.6893287	8.125357	1	Human	13.080363	6.56694	0	4.4989104	3.1542602	6
45_28	3.9897633	7.1944103	1	Human	12.900711	5.8953366	0	1.6826847	-2.8686137	2
45_36	11.718996	3.1285007	2	Mouse	13.033938	5.7226768	0	-0.29822955	5.1322737	1
45_39	0.7192431	3.3033726	1	Human	14.603408	7.3176756	0	-0.55720365	2.0567596	4
45_46	10.179169	7.350725	2	Mouse	10.6018915	4.5160995	0	1.1543496	5.8972425	1
45_48	2.7253857	9.731033	1	Human	9.892683	7.3032527	0	-2.4471357	0.124718614	4
45_50	7.4178953	4.2218895	2	Human	9.389329	10.59127	0	0.2839247	-0.49005994	2
45_52	-2.105635	5.8821297	1	Human	8.772487	-0.9459223	3	3.2222602	-0.93411946	2
45_60	-0.6676646	3.179418	1	Undetermined_cells	9.30182	8.448497	0	3.465135	1.0135024	5
45_65	1.0819231	6.537055	1	Human	6.218319	10.30085	0	-0.2933985	1.8581144	4
45_69	2.1698349	9.481005	1	Human	13.3796015	10.268988	0	-0.22421074	0.6174737	4
45_75	13.645949	4.6627836	2	Mouse	9.611379	9.229249	0	-0.34002772	4.0824986	1
45_78	2.7836642	6.3560276	1	Human	8.287802	9.116225	0	7.0586143	6.246967	3
45_80	3.3544507	9.545909	1	Human	11.129446	4.931614	0	-1.581243	2.4349456	4
45_82	12.356252	6.542125	2	Mouse	13.904468	5.0016093	0	2.1063192	7.3668175	7
45_83	10.952547	2.1216216	2	Mouse	12.208914	2.8061244	0	-2.2126062	3.8665566	1
45_85	5.3660965	6.7334785	1	Human	10.262643	6.848166	0	5.0404434	2.2313263	6
45_96	4.427104	8.934917	1	Undetermined_cells	10.2622385	-0.6818681	3	4.7736416	7.497666	3
45_98	1.76505	1.3033595	0	Human	11.217837	8.689819	0	21.53261	-1.1341708	8
45_102	12.4245615	4.542418	2	Mouse	10.081686	4.21773	0	1.4961944	5.841034	1
45_107	-0.44756708	6.8271675	1	Human	10.464955	1.5333508	0	3.3582196	4.0561733	6
45_109	0.5369296	5.019955	1	Human	7.216125	10.694736	0	1.8548974	-2.7684803	2
46_3	10.019916	2.3643234	2	Mouse	9.91159	2.871252	0	-0.6133532	4.159815	1
46_6	13.42331	3.3752432	2	Mouse	12.634272	8.6906	0	-0.9375373	6.065003	1
46_13	0.63576895	1.1861063	0	Undetermined_cells	5.2890844	10.576899	1	5.92948	2.9922526	6
46_16	1.2749828	6.9583626	1	Human	12.379466	5.6777782	0	1.6081228	-1.1979197	2
46_27	9.593227	1.0664847	2	Undetermined_cells	5.1775236	10.945298	1	-2.2624326	6.55378	1
46_28	7.8698373	7.003761	2	Undetermined_cells	6.8788023	10.813734	0	-1.6204823	4.564334	1
46_35	0.5074131	4.8046765	1	Undetermined_cells	3.2992601	7.1150274	1	6.0889564	-1.0541359	0
46_36	2.3094761	10.02873	1	Undetermined_cells	5.591956	12.662245	1	-0.95638454	1.9228494	4
46_38	0.8228791	9.895324	1	Human	10.943395	2.2305055	0	6.4432926	0.36271828	0
46_43	1.6587272	4.193788	1	Undetermined_cells	3.181477	4.1272154	3	2.4359431	4.599924	7
46_46	1.2380364	10.121702	1	Human	9.182378	4.271846	0	0.33054832	2.007289	0
46_50	-1.2508233	6.646882	1	Human	7.563273	-0.39581418	3	5.9699006	3.0369835	6
46_60	8.393001	0.9439532	2	Undetermined_cells	3.5227277	4.790155	3	3.3047462	7.348068	7
46_67	11.568617	5.2999926	2	Undetermined_cells	3.744872	4.114996	3	-1.3140757	5.406538	1
46_74	9.368933	2.6932511	2	Mouse	10.143821	12.23876	0	-0.0035691496	6.0458126	1
46_76	5.4819865	4.6383753	0	Human	9.793489	8.686832	0	3.2435267	-0.12808715	2
46_80	1.917648	8.202924	1	Human	8.864007	2.7089045	0	2.1025984	-0.105875835	2
46_83	2.3045545	0.56067383	0	Human	0.3239729	5.1249075	1	6.41979	-1.786629	0
46_89	13.718641	5.2248297	2	Undetermined_cells	8.944876	-0.84197176	3	0.14997157	6.2330303	1
46_91	-0.08902645	5.5237803	1	Human	10.47138	10.907577	0	4.244643	0.12902036	0
46_94	2.2387333	8.462614	1	Human	10.31644	10.317442	0	-0.27889842	1.6328692	0
46_103	10.378174	7.1399965	2	Mouse	8.511116	4.8475666	0	0.13619573	6.9326525	1
46_105	0.17796674	-0.46759197	0	Human	11.421257	5.640321	0	2.9832745	-2.1871548	2
46_110	12.285784	8.136307	2	Mouse	13.51592	4.4995904	0	-1.4432837	5.127143	1
47_2	0.47500533	5.706977	1	Human	14.495552	7.2214108	0	4.366178	-2.2349877	2
47_9	0.200929	1.7777681	1	Mouse	10.235804	2.6262164	0	1.8415613	-3.2862146	2
47_11	13.075301	7.4368916	2	Mouse	7.3047338	6.8499103	0	-3.0504024	1.8426213	4
47_12	13.447132	3.5953047	2	Mouse	9.667766	4.3967805	0	2.4141834	7.7733846	7
47_21	2.9039762	6.9469995	1	Human	12.796812	2.432793	0	-1.9177347	2.1250844	4
47_26	2.9652483	8.03901	1	Human	6.3757586	10.901696	0	4.7128315	1.8443552	6
47_27	12.179289	4.7606473	2	Mouse	14.226941	6.1123047	0	-0.9956225	7.041617	1
47_31	12.004335	4.33623	2	Mouse	12.30672	2.4167051	0	-2.7885349	4.921348	1
47_57	9.517737	6.888624	2	Mouse	9.924114	0.3766037	3	-1.7174822	5.5276465	1
47_59	11.398099	6.5953245	2	Mouse	0.26249212	5.0033255	1	-0.77400094	5.7652383	1
47_69	5.2818637	3.837609	0	Human	11.198046	4.6950035	0	5.4093027	2.407704	6
47_71	4.5839868	8.92383	1	Human	13.6666975	7.595434	0	2.1114178	1.5085995	5
47_72	-2.4353325	0.4971553	1	Human	9.9383745	5.7180724	0	3.58314	5.8061986	7
47_75	-3.6625915	1.8890188	1	Human	8.783763	1.9207443	0	2.7379065	-2.00024	2
47_76	3.3465545	6.3283186	1	Human	7.84333	9.28494	0	4.374951	3.7059317	6
47_77	-1.0992545	0.36465102	1	Human	8.099638	7.3338666	0	1.5362691	-0.024172403	5
47_79	5.744676	7.158157	1	Mouse	8.807274	-0.779434	3	4.702836	4.546414	6
47_80	9.495925	2.3117702	2	Mouse	9.228188	8.513755	0	0.031687334	3.6726978	1
47_86	-2.742803	6.1619835	1	Human	7.871163	7.6472726	0	2.321848	-1.1249002	2
47_91	12.932454	2.7723422	2	Mouse	13.383086	9.40797	0	-0.91685385	6.8409104	1
47_95	4.6381803	8.704329	1	Human	11.723549	6.5291295	0	2.7238033	0.25909093	5
47_102	5.895541	7.456661	1	Mouse	12.124786	6.215142	0	1.7803079	5.2374477	6
47_106	3.979107	5.233941	1	Mouse	12.365917	2.2624066	0	6.6931443	5.6154447	3
47_112	1.3265209	6.8193636	1	Undetermined_cells	10.478744	3.1122892	0	4.01382	0.4168771	0
48_10	-0.47598153	9.3597	1	Human	10.654324	7.199567	0	1.6884558	-0.44329673	2
48_12	10.451177	2.7204154	2	Mouse	9.192656	4.8033404	0	-1.9596043	7.3458915	1
48_16	-4.1383758	3.0335107	1	Human	8.31114	8.942503	0	0.44607103	0.16570789	4
48_17	6.688159	5.228634	1	Undetermined_cells	3.5725045	4.4620504	3	-0.3513805	-0.6600928	2
48_18	1.3862882	4.614187	1	Human	8.855085	-0.19608523	3	4.4662704	3.3993742	6
48_21	-2.7890291	4.086782	1	Human	10.661487	6.2394543	0	2.6010237	1.5310222	5
48_23	-0.52801085	2.9623675	1	Human	10.267623	1.9228777	0	3.3078954	4.199465	6
48_27	9.785211	8.065947	2	Mouse	11.034866	7.2187295	0	-2.6314032	4.1140585	1
48_33	10.466422	6.3439827	2	Mouse	12.799518	9.284796	0	-2.5933344	-0.32768664	4
48_37	3.6568975	6.809922	1	Human	12.348889	7.197284	0	4.676673	4.4940076	6
48_38	-4.219416	2.315994	1	Human	12.91582	4.1554413	3	3.9700375	6.719629	7
48_39	2.6549628	3.8488257	0	Human	12.724662	8.939612	0	6.1195455	3.0193136	6
48_46	1.1422203	8.547514	1	Undetermined_cells	12.33477	8.536309	0	3.7532532	-1.4412047	2
48_48	8.04998	5.4259615	2	Mouse	11.335531	6.6836348	0	-1.0902579	2.8558416	4
48_49	-2.0191848	3.2224119	1	Human	10.976979	5.3104544	0	6.528692	0.9166186	0
48_52	2.1867967	7.109408	1	Human	8.448761	9.538496	0	3.8951008	1.8507416	6
48_59	0.12650234	8.044616	1	Human	11.771248	2.0394835	0	3.6637943	4.9479547	7
48_63	-2.212047	0.7843878	1	Undetermined_cells	11.70811	9.002101	0	2.9719126	-1.7488099	2
48_71	2.7253332	5.048625	1	Mouse	9.704078	8.036093	0	3.5116014	-1.9523722	2
48_81	10.441617	8.099155	2	Mouse	8.892907	6.634693	0	-1.7217971	7.0951304	1
48_83	5.097734	8.260149	1	Human	8.8955765	6.76095	0	3.5881004	-0.08829966	2
48_102	2.1264405	5.849817	1	Human	12.628679	6.462181	0	5.1138353	-1.1275436	0
48_104	10.027314	1.7312986	2	Mouse	14.585487	8.79795	0	-4.070824	5.3146553	1
48_108	0.77872896	6.7191133	1	Human	5.8610425	9.9433975	0	6.145708	-1.0925941	0
48_109	3.8064435	7.317354	1	Human	12.787557	6.5700984	0	4.1294656	3.0279717	6
48_110	9.476214	6.7319093	2	Mouse	9.647114	9.43442	0	-0.4495404	3.814639	4
49_10	-1.4138428	1.7331518	1	Human	9.063116	8.339096	0	3.7570462	5.2234297	7
49_12	1.5531543	3.9476187	1	Undetermined_cells	7.5575085	9.143695	0	3.1369383	-1.3556155	2
49_13	10.8637905	2.2669892	2	Mouse	11.05802	6.026008	0	-2.1872067	6.6677904	1
49_34	12.742389	7.7432456	2	Mouse	0.59360313	4.0687814	1	-1.5330527	7.2597027	1
49_36	-0.17293143	3.8758466	1	Undetermined_cells	11.073426	10.783766	0	4.098417	2.8665957	6
49_44	2.2170844	8.430344	1	Human	9.025588	3.3475933	0	3.0565062	0.974203	5
49_45	-2.8117385	2.0028028	1	Human	12.942351	4.9212766	0	2.5789149	1.1190778	5
49_48	0.48891324	7.825764	1	Human	-0.11072134	5.552745	1	1.3666263	-0.9645842	2
49_63	3.3684728	3.9461253	0	Human	7.7339087	10.641583	0	-1.3441474	2.1510112	4
49_68	3.8559449	3.9808817	0	Undetermined_cells	11.049841	1.0836761	0	5.984263	-1.5497074	0
49_71	-1.4634446	8.129855	1	Human	7.9479403	13.003034	0	2.521205	2.2373266	5
49_80	6.9978347	2.8736053	2	Undetermined_cells	10.273456	8.294078	0	0.28621197	3.1299846	4
49_88	4.212337	2.7033093	0	Human	9.206444	6.1258774	0	3.3479674	5.7896953	7
49_89	13.266127	3.0229173	2	Mouse	16.622305	6.89716	0	-2.836973	4.538635	1
49_90	3.6360838	4.244445	0	Human	6.0850177	9.721093	0	1.5051141	0.13642167	2
49_92	5.047464	7.276733	1	Human	11.160749	6.1905003	0	2.8382344	-2.9382832	2
49_104	9.990795	1.7145386	2	Mouse	7.79878	-1.1192936	3	6.531956	5.754294	3
49_105	2.8464334	5.6112537	1	Human	9.755962	3.5180283	0	2.2846987	4.252626	7
49_110	4.367456	2.9159567	0	Human	8.988906	7.4803114	0	-0.8663046	2.1047983	4
49_111	10.649116	2.5794177	2	Mouse	13.711401	8.1518135	0	-2.1607919	5.482941	1
50_1	1.7637025	4.684924	1	Human	7.615802	6.6844997	0	5.1148806	-1.5923123	0
50_6	-1.3445414	6.8369417	1	Human	7.4217405	10.569233	0	4.8933563	-1.7622972	0
50_8	12.51412	7.573965	2	Mouse	8.856834	2.0439694	0	-0.34323663	4.6288533	1
50_9	4.936814	4.0901775	0	Human	11.626065	9.854753	0	3.3272476	0.7046724	2
50_10	-2.0269465	5.0133576	1	Human	8.554984	12.088261	0	3.8158455	1.1211349	0
50_13	1.8057432	2.0218387	0	Human	8.566421	8.795599	0	-1.31257	0.45282778	4
50_17	6.241155	5.134403	1	Undetermined_cells	1.8480407	3.7079623	3	5.052544	3.996852	6
50_21	9.270804	3.8225288	2	Mouse	12.893994	8.015499	0	21.378946	-0.7227268	8
50_27	5.12439	6.901989	1	Human	12.393796	5.163102	0	-0.068333305	2.326505	4
50_28	-1.157452	1.4959136	1	Human	10.974869	9.531484	0	2.4333103	-2.4120207	2
50_34	2.1223886	2.7979853	0	Human	11.885354	6.912003	0	4.569318	1.9339732	6
50_37	-0.24846102	8.820817	1	Human	9.850082	4.565221	0	3.0544271	-0.24411888	2
50_41	10.995016	7.6010566	2	Mouse	8.850224	9.723585	0	0.32581362	7.8073487	1
50_49	-1.0387088	7.6667337	1	Human	7.590136	10.832769	0	1.6150211	-3.3193636	2
50_53	9.468258	4.7104115	2	Mouse	-0.2638245	4.8282585	1	-0.014547869	3.9753532	1
50_54	-2.8582437	6.16529	1	Human	8.853527	5.1012397	0	7.00083	5.775481	3
50_58	-0.6978865	2.7802184	1	Human	9.785777	6.89691	0	5.4070096	3.2202706	6
50_69	11.853542	7.890352	2	Mouse	10.411374	10.283425	0	0.14599177	6.9997063	1
50_72	-0.923575	3.1179738	1	Human	2.3254168	3.6914299	3	1.0171939	-2.887191	2
50_77	11.100718	7.8314934	2	Mouse	8.770085	8.878223	0	20.294382	-0.56865877	8
50_85	-2.2765296	8.455841	1	Human	13.592519	9.017217	0	2.962131	-3.458411	2
50_96	1.935158	5.1414666	1	Human	10.737076	8.790999	0	3.262817	2.9261005	6
50_98	4.3721027	5.021311	1	Human	11.915946	7.4609814	0	4.1223125	0.18490614	0
50_99	0.43315527	-0.69789803	0	Human	11.787898	3.8110733	0	6.9888315	-0.41086975	0
50_106	3.2432044	4.3855543	0	Human	10.808615	3.5641537	0	0.09257022	-1.6024624	2
50_107	3.067494	7.184389	1	Undetermined_cells						
51_1	-0.37805092	3.139494	1	Human	12.448669	10.397007	0	1.3045855	-1.3206294	2
51_9	6.6894617	1.3571596	2	Mouse	7.5174446	3.1056554	0	6.7846665	6.561227	3
51_14	11.919753	8.144993	2	Undetermined_cells	8.715285	12.182832	0	20.956566	-0.73870295	8
51_29	-2.5870316	4.4705057	1	Human	8.552325	5.2685447	0	4.9444666	7.8378596	3
51_36	11.263725	7.7156444	2	Mouse	12.254875	8.994374	0	-1.3546045	4.994242	1
51_37	-0.4774216	7.83282	1	Human	7.0350156	10.475177	0	5.957009	7.451058	3
51_47	0.8222421	9.706986	1	Human	10.72872	7.335711	0	0.6168984	0.93168795	4
51_51	1.7380589	7.9074025	1	Human	6.012538	10.62767	0	3.3940623	-1.4757763	2
51_55	-2.9568906	7.1006336	1	Human	13.096915	7.0303717	0	-2.8129656	2.047948	4
51_59	-2.6563125	1.585824	1	Human	11.6142645	2.5223362	0	3.8042252	6.4890127	7
51_61	9.962727	7.260093	2	Mouse	10.02662	7.3194346	0	-1.0845013	1.3347229	4
51_72	12.164105	8.152349	2	Mouse	8.422117	10.897819	0	-2.2901852	2.2171955	4
51_73	1.0100342	-0.7811721	0	Human	8.229257	12.277634	0	-2.0891314	-0.041193534	4
51_91	9.587539	4.7063937	2	Mouse	11.655999	5.530521	0	-1.3441553	6.314665	1
51_105	-2.521962	6.3100266	1	Human	7.5543694	8.019787	0	6.6423154	6.6819873	3
52_2	5.998185	7.792194	1	Undetermined_cells						
52_8	10.911665	3.801879	2	Mouse	6.87416	5.8460364	0	-1.2060004	5.0155373	1
52_14	11.293449	0.9745577	2	Mouse	12.163277	7.794661	0	-0.08869877	4.657568	1
52_19	2.059	3.0204601	0	Human	10.475434	6.862017	0	4.7839246	-0.5472276	4
52_21	2.83431	8.652574	1	Human	8.463679	8.224523	0	3.2765815	5.5960765	7
52_45	4.3420134	2.1757336	0	Human	9.671161	0.8769187	3	2.5768812	-3.1177812	2
52_50	11.714209	5.7665305	2	Mouse	7.070687	6.25788	0	-3.867089	6.153781	1
52_53	12.209416	7.962962	2	Mouse	11.748255	2.5581045	0	-0.27492216	6.29633	1
52_60	4.243894	8.741835	1	Human	9.895937	9.733786	0	4.905341	2.4696448	6
52_69	0.19835658	8.325659	1	Human	8.482033	9.222233	0	5.1470375	-0.7983052	0
52_81	-0.45834887	9.851546	1	Undetermined_cells	10.979587	2.483883	0	5.700107	-0.12316744	0
52_85	1.6194053	8.66919	1	Human	7.5060115	9.459272	0	4.985943	1.9283901	6
52_94	6.1949115	5.6476316	1	Mouse	10.621266	2.266058	0	21.73062	-0.724477	8
52_100	12.472051	7.330593	2	Mouse	13.430448	6.168248	0	-2.959977	5.016467	1
52_102	-0.49837294	1.2376662	0	Human	9.72533	11.219533	0	0.76322347	0.9778693	4
52_104	-0.121945016	6.802411	1	Undetermined_cells	5.4104156	11.62924	1	4.296788	-2.6027853	2
52_106	12.273247	5.162995	2	Mouse	9.14129	3.1347198	0	2.1435826	7.903306	7
52_109	7.1381307	5.2212954	2	Undetermined_cells	3.2585154	6.3207254	1	0.66288835	1.6843141	4
52_110	-0.05778712	4.402352	1	Human	6.933764	8.76619	0	3.0052152	-2.090953	2
53_2	-0.95654356	5.5432463	1	Human	9.522037	6.6338444	0	5.003429	2.7810183	6
53_4	1.603392	4.5225763	1	Human	6.535699	6.648186	0	1.3224083	-2.9573479	2
53_15	2.5866387	3.953122	0	Human	0.13396817	5.4779534	1	0.4801415	1.0980642	4
53_16	-4.4338107	3.4637194	1	Human	9.035047	9.830016	0	1.5582286	-0.41994584	2
53_19	-3.768018	4.7245674	1	Human	6.8447456	7.9990015	0	3.967003	1.2183491	0
53_21	0.16950549	-0.7101559	0	Human	12.033805	2.851467	0	0.67898196	-0.762124	2
53_24	8.756356	7.083664	2	Undetermined_cells	12.384605	3.6676676	0	1.1026298	4.9845595	1
53_25	13.756527	5.0237184	2	Mouse	10.575064	7.3936467	0	-0.91892993	7.545996	1
53_26	-4.149024	4.8585935	1	Human	-0.13693622	5.7358575	1	0.6118847	0.2412222	2
53_27	0.8056037	7.147561	1	Human	10.104798	9.488005	0	3.7314353	5.881393	7
53_33	12.981526	7.1493077	2	Mouse	9.628544	11.298551	0	0.6923325	5.151845	1
53_34	11.441842	8.298253	2	Mouse	7.7703176	5.5489635	0	1.9782293	7.6810822	7
53_35	11.157154	3.9925525	2	Mouse	12.419096	10.127118	0	2.385211	6.1944776	7
53_36	-2.3274035	5.2362537	1	Human	9.280958	10.440529	0	4.2908945	2.0806117	6
53_39	1.0400028	2.7903154	1	Mouse	9.291407	10.011836	0	2.5280817	4.748075	2
53_42	-0.32418984	0.484293	0	Human	9.400183	0.25756282	3	0.22439122	0.77268946	4
53_57	0.060398486	2.1766453	1	Human	11.101027	8.591151	0	1.552951	0.83029383	5
53_58	3.6789248	6.2750487	1	Human	11.6378565	6.217607	0	0.8284237	1.5819042	4
53_59	2.4440038	9.08858	1	Human	12.122413	4.8569922	0	5.923761	-1.0703288	0
53_71	0.19849513	0.5963302	0	Human	6.350974	9.714682	0	6.2765307	-0.22619829	0
53_72	9.972014	8.159024	2	Mouse	6.5981183	5.762978	0	-0.9056167	3.715617	1
53_75	1.7771246	2.936818	0	Human						
